,YearMonth,publication,text,topic_nr,topic_name
662,2019-12,Libération,"Haguenau : vingt ans après, des stigmates toujours visibles.  ...  ne sait pas pourquoi... Le pire, pour un forestier, c'est l'incertitude face au  changement  climatique. Ce qu'on plante aujourd'hui ne sera visible que dans un siècle...» Sur les ...",12,12_angela merkel_ses_chancelière_respecter ses engagements
663,2019-12,Libération,"Tim Flannery : «L'Europe a été le noeud crucial de l'évolution des espèces et de la naissance du monde moderne».  ...  fourni un refuge pour de nombreuses espèces. Mais comment ontils réchappé à chaque grand  changement  climatique ou environnemental comme l'âge de glace, la domestication des espèces, le déboisement ? C'est ...",36,36_stables_les émissions mondiales_vont continuer grimper_37 ici
664,2020-01,Libération,Face à la crise écologique : SOS médecins.  ...  à promouvoir les avantages pour la santé de la réduction des émissions de gaz à  effet  de  serre : réduction de la morbidité et de la mortalité associées à la pollution de l ...,10,10_émissions de_de gaz_effet de serre_gaz effet de
665,2020-01,Libération,"Soyons fous, sauvons la planète.  ... 'était le slogan de la COP 25, la 25e conférence des Nations unies sur le  changement  climatique, accueillie à Madrid début décembre. Marqué par une phénoménale apathie et une somptueuse procrastination, le ...",0,0_cop_paris_changement_accord
666,2020-01,Libération,"Macron passe l'oral avant les travaux pratiques.  ...  plancher sur la manière de réduire «d'au moins 40 % les émissions de gaz à  effet  de  serre (GES) d'ici à 2030 par rapport à 1990, dans un esprit de justice ...",0,0_cop_paris_changement_accord
667,2020-01,Libération,"Allumer des contre-feux face aux mégafeux.  ...  voyant changer nos paysages familiers à cause des désastres écologiques. C'est «la manifestation du  changement  climatique sur l'environnement dans lequel vous vivez au quotidien», disaitil à Libé en mai ...",5,5_bolsonaro_changement_brésil_ne
668,2020-01,Libération,"La souffrance de la terre brûlée.  ...  sont immenses. «Libération» a parcouru les étendues dévastées de l'Etat australien, à la rencontre d'habitants entre choc et résignation, souvent peu enclins à attribuer les mégafeux au  changement  climatique.  ...",1,1_carbone_france_gaz effet de_émissions de
669,2020-01,Libération,"L'écologie, maire de toutes les batailles.  ...  des principaux candidats dans 10 villes appartenant aux métropoles les plus émettrices de gaz à  effet  de  serre. Mais les clés de la transition écologique sontelles fournies avec le trousseau de l ...",0,0_cop_paris_changement_accord
670,2020-01,Libération,"James Casebere : «J'étais trop rebelle pour devenir architecte».  ... 'eau en résine chauffée, l'artiste construit des maquettes qu'il photographie. Concerné par le  changement  climatique, il imagine des architectures pour faire face à l'élévation du niveau de la mer ...",1,1_carbone_france_gaz effet de_émissions de
671,2020-01,Libération,"Total assigné en justice pour inaction climatique.  ...  cette «première judiciaire en France» contre le principal pollueur hexagonal : ses émissions de gaz à  effet  de  serre (GES) représenteraient 1 % à l'échelle mondiale, dépassant à lui seul l'ensemble des ...",0,0_cop_paris_changement_accord
672,2020-01,Libération,"Assez pensé ?.  ...  suis jeune, je pense que je peux arriver à inciter les gens à combattre le  changement  climatique», explique l'activiste âgée de 22 ans, instigatrice de grèves scolaires (comme Greta Thunberg) et ...",36,36_stables_les émissions mondiales_vont continuer grimper_37 ici
673,2020-02,Libération,"A Rennes, le verdissement des socialistes fait tousser les écolos.  ...  bretonne une «ville exemplaire pour l'écologie», et détaille ses «propositions pour faire face au  réchauffement  climatique». Sont en bonne place dans son programme tous les thèmes chers à EELV : des ...",26,26_actionnaires_exxonmobil_pétrolier_majors
674,2020-02,Libération,"Saez et Zucman, le French fisc.  ...  dans les caisses publiques. «L'extrême richesse, c'est comme les émissions de gaz à  effet  de  serre, résume Emmanuel Saez avec un très léger accent américain. Tous deux imposent une externalité ...",30,30_les vins_bordeaux_vigne et du_viticole française
675,2020-02,Libération,"Macron cherche de l'air.  ...  chef de l'Etat pour la protection de la biodiversité et la lutte contre le  réchauffement  climatique. A un mois des élections municipales, l'entreprise n'est évidemment pas du tout du ...",35,35_concentrations de gaz_ppm_record_année les concentrations
676,2020-02,Libération,"Fessenheim radiée.  ...  de l'anonymat. Pour la famille nucléaire, qui voit l'atome comme la solution au  réchauffement  climatique, arrêter Fessenheim est une absurdité : prévu pour fonctionner quarante ans, «un réacteur bien entretenu peut ...",9,9_chinois_jinping_pic_la chine et
677,2020-03,Libération,"Au Royaume-Uni, les tories sous influence.  ... La négation du  réchauffement  climatique prend de nouvelles formes, d'après les experts, passant d'un rejet pur et simple de la science climatique à des attaques dissimulées contre les politiques environnementales ...",0,0_cop_paris_changement_accord
678,2020-03,Libération,"A Bruxelles, open bar pour les lobbys.  ...  mérites des techniques de capture carbone comme salvatrices pour éviter les émissions de gaz à  effet  de  serre des fossiles. «La capture carbone est un des sujets sur lequel je vois le ...",2,2_europe_union_bruxelles_émissions de
679,2020-03,Libération,"Allemagne : l'AfD, asile des climatosceptiques.  ... Les contestataires du  changement  climatique, rencontrant peu d'écho outreRhin, se sont rassemblés autour de l'extrême droite au Parlement.  ...",0,0_cop_paris_changement_accord
680,2020-03,Libération,"«J'assume la complexité sociale de l'écologie».  ... «complexité» de la transition énergétique. L'occasion de dénoncer les «discours culpabilisants, in cantatoires ou simplistes» des écologistes qui critiquent l'action du gouvernement dans la lutte contre le  réchauffement  climatique.  ...",0,0_cop_paris_changement_accord
681,2020-03,Libération,"Au Fresnoy, des lendemains qui changent.  ... Le studio des arts contemporains de Tourcoing propose une réflexion sur les mutations du monde actuel, entre robotique et  réchauffement  climatique.  ...",0,0_cop_paris_changement_accord
682,2020-03,Libération,"Etienne Balibar, passion du temps présent.  ...  encore, au sens que peut avoir «une politique ""anticapitaliste"" à l'époque du capitalisme absolu». «Changement  climatique» Ecrits vient naturellement s'ajouter à une oeuvre philosophique d'une grande densité, qui n ...",22,22_vanuatu_qui subit_petites îles_continent africain
683,2020-03,Libération,"Macron, atteint par le virus de l'altermondialisme ?.  ... «Convention citoyenne pour le climat» remettront leurs propositions pour réduire les émissions de gaz à  effet  de  serre d'au moins 40 % d'ici 2030. Au plus fort de la crise des ...",0,0_cop_paris_changement_accord
684,2020-03,Libération,"De l'esprit d'ouverture à l'esprit des murs.  ... Pour Philippe Sands, auteur de «Retour à Lemberg», des enjeux tels que le  changement  climatique ou l'épidémie de coronavirus nous rappellent que la coopération mondiale est vitale et que le miracle ...",0,0_cop_paris_changement_accord
685,2020-03,Libération,"Covid-19 : «C'est le moment où jamais pour agir sur le front climatique».  ...  dans les rues désertes un air de fin du monde, on aurait tort de confondre  changement  climatique et coronavirus, selon l'historien JeanBaptiste Fressoz, chargé de recherches au CNRS. Pour l ...",3,3_joe biden_américain_son_plan
686,2020-03,Libération,"CORONAVIRUS Restez à la raison.  ...  Terre frapperait en retour la frénésie industrielle, paralyserait la production effrénée de gaz à  effet  de  serre et de pollution diverse, ce que la prise de conscience écologique et la ...",0,0_cop_paris_changement_accord
687,2020-04,Libération,"«Le monde s'est invité chez nous et notre intimité s'en trouve compromise».  ... ci s'étiolait déjà depuis des années à mesure que nos connaissances progressaient sur le  changement  climatique. Pour le philosophe Camille Riquier, spécialiste de Bergson, la crise que nous traversons est révélatrice ...",0,0_cop_paris_changement_accord
688,2020-04,Libération,"«Le gouvernement démontre qu'il ne prend toujours pas au sérieux la question écologique, c'est-à-dire le monde d'après»..  ...  ONG, qui s'inquiètent qu'aucune condition de réduction de l'empreinte écologique (gaz à  effet  de  serre, utilisation des ressources naturelles) ne soit posée au versement éventuel de ces aides publiques ...",4,4_macron_les villes_entreprises_dollars
689,2020-04,Libération,Il n'y a pas d'alternative à l'humanisme.  Nous vivions avec la peur de l'aprèsdemain: le  réchauffement  climatique qui menaçait l'humanité mettait en péril l'avenir des plus jeunes d'entre nous. Nous vivons aujourd'hui avec ...,0,0_cop_paris_changement_accord
690,2020-04,Libération,"En France, les parapétrolières replongent dans la crise.  ...  remises du choc de 2014 et malgré le besoin de financement pour s'adapter au  changement  climatique, les entreprises du secteur vont devoir couper dans leurs investissements, fragilisant toute la chaîne.  ...",25,25_famine_madagascar_kenya_milliards habitants
691,2020-04,Libération,"«Il est essentiel de placer les enjeux climatiques au coeur des plans post-crise du Covid-19.».  ...  et créé en 2019 constate d'abord que la crise du Covid19 et le  changement  climatique «présentent des similarités», jugeant qu'il est «possible de tirer des leçons de l'une ...",0,0_cop_paris_changement_accord
692,2020-04,Libération,"Les travailleurs du sexe ont du mal à garder leurs distances.  ... (511) en 2019. n L'ONU a appelé mercredi les pays à lutter contre le  réchauffement  climatique avec la «même détermination» que contre la pandémie de Covid19, les vagues de chaleur ...",20,20_la plus chaude_copernicus_record_européen copernicus
693,2020-05,Libération,"A la Réunion, les piqûres de la fournaise.  ...  les raisons de cette situation de crise sont multiples, la plupart des scientifiques pointent le  changement  climatique. C'est un fait : il n'a jamais fait aussi chaud sur l'île. «En ...",20,20_la plus chaude_copernicus_record_européen copernicus
694,2020-05,Libération,"Santé et climat Le mal à la racine.  ...  capable de porter des maladies comme Zika, la dengue et le chikungunya, étend grâce au  réchauffement  climatique son aire de vie vers le Nord. En France, rien que cette année, six nouveaux ...",7,7_inondations_phénomènes_eaux_par le
695,2020-05,Libération,"Les catastrophes aussi ont leur star-system.  ...  rien depuis longtemps? Qu'estce qui le distingue du paludisme ? De la malnutrition ? Du  réchauffement  climatique ? Le nombre de morts ? Vous n'y êtes pas. Selon une récente réévaluation, la pollution ...",9,9_chinois_jinping_pic_la chine et
696,2020-05,Libération,L'extrême droite se camoufle en brun et vert.  ...  d'affirmer Marion Maréchal au journal turc Aydinlik. Et d'ajouter que «la problématique du  réchauffement  climatique a en quelque sorte vidé de sa substance la véritable écologie». Car pour la nièce ...,15,15_énergie nucléaire_atome_nucléaire qui_japon
697,2020-05,Libération,"La nature progresse dans le paysage européen.  ...  en termes d'utilisation des ressources naturelles, de pollution et d'émissions de gaz à  effet  de  serre.» Bruxelles encourage aussi les Etats à rémunérer les fermiers qui participent au bon maintien ...",0,0_cop_paris_changement_accord
698,2020-06,Libération,"«Climat, virus toutes ces crises sont liées et convergent sur le fait que notre mode de vie n'est pas soutenable».  ...  bâtiments sont responsables d'à peu près un quart de nos émissions de gaz à  effet  de  serre. Il en va de même pour la transition de l'industrie agroalimentaire, qui ...",0,0_cop_paris_changement_accord
699,2020-06,Libération,"«Aucune mesure d'envergure n'a été déclenchée».  ... Pour l'eurodéputé socialiste Eric Andrieu, l'Union européenne n'a pas pris la mesure du  changement  climatique et ses conséquences sur la souveraineté alimentaire et agricole du continent.  ...",6,6_des glaciers_stations_les alpes_glaces
700,2020-06,Libération,"UE : le Green Deal, terreau de tous les débats.  ...  projet prévoit également de consacrer 40 % de la future politique agricole commune (PAC) à l'action pour le  changement  climatique, entend lutter contre le gaspillage alimentaire et promeut un étiquetage nutritionnel.  ...",4,4_macron_les villes_entreprises_dollars
701,2020-06,Libération,"Demain la Terre.  ...  qui se voyait invincible. De Pékin à Washington, la mondialisation est le principal responsable du  réchauffement  climatique, de la destruction de la biodiversité, des crises sanitaires et alimentaires. Un système à bout ...",20,20_la plus chaude_copernicus_record_européen copernicus
702,2020-06,Libération,"Rebecca Willis «La crise climatique est une question de démocratie».  ... Pourquoi les assemblées citoyennes sontelles si importantes, selon vous ? Le débat sur le  changement  climatique peut être assez technique : vous assistez à des heures de discussions scientifiques, il faut connaître tous ...",2,2_europe_union_bruxelles_émissions de
703,2020-06,Libération,"Convention citoyenne : le piège du référendum.  ...  la société française, en lui confiant l'élaboration d'un projet de lutte contre le  réchauffement  climatique, en s'engageant à transmettre leurs propositions «sans filtre», le Président faisait un pari audacieux ...",0,0_cop_paris_changement_accord
704,2020-06,Libération,Le début d'un long chemin pour les propositions de la Convention.  ...  l'un des moyens les plus puissants pour réussir notre objectif» de lutte contre le  changement  climatique. Mais il a validé la suggestion de la CCC de poursuivre le moratoire sur sa ...,12,12_angela merkel_ses_chancelière_respecter ses engagements
705,2020-07,Libération,"En Espagne, le charbon fait grise mine.  ...  charbon, un pas décisif vers la production d'une électricité moins émettrice de gaz à  effet  de  serre. Sept sites ont définitivement fermé leurs portes mardi. Sur les huit restants, quatre (dont ...",0,0_cop_paris_changement_accord
706,2020-07,Libération,Non à une nouvelle centrale au fioul en Guyane....  une coûteuse centrale électrique alimentée par des hydrocarbures doit bientôt voir le jour à Larivot. Il existe pourtant à ce projet des alternatives peu émettrices en gaz à  effet  de  serre.  ...,3,3_joe biden_américain_son_plan
707,2020-07,Libération,Europe : le traité sur l'énergie fait obstacle au climat....  viviez dans un pays où les citoyens demandent des mesures drastiques pour lutter contre le  changement  climatique. Imaginez que le Parlement et le gouvernement aient élaboré un plan audacieux pour éliminer progressivement ...,3,3_joe biden_américain_son_plan
708,2020-07,Libération,Climat: l'exécutif appelé à «accélérer le rythme et redresser le cap».  ...  constat dressé par le HCC est sans appel. La réduction des émissions de gaz à  effet  de  serre (GES) «continue d'être trop lente et insuffisante pour permettre d'atteindre les budgets ...,14,14_climat australie_incendies_abbott_par habitant
709,2020-07,Libération,"Les quatre épines dans le pied du Président.  ...  peu compréhensible, les scientifiques s'accordant sur l'urgence à émettre moins de gaz à  effet  de  serre. Côté flou, le Président a parlé d'un «très large programme beaucoup plus simple ...",10,10_émissions de_de gaz_effet de serre_gaz effet de
710,2020-07,Libération,"«Dans l'hémicycle, je n'ai jamais vu une bronca au sujet de l'écologie».  ... Dans une lettre ouverte, l'acteur s'insurge de l'inaction des parlementaires face au  changement  climatique.  ...",0,0_cop_paris_changement_accord
711,2020-07,Libération,"«Le pire n'est pas certain, mais il est tout à fait possible».  ... Comment est née cette anthologie «mixte» ? En discutant  changement  climatique aux Utopiales de Nantes en 2018, nous sommes arrivés au constat suivant. D'un côté, il y a des connaissances scientifiques solides ...",1,1_carbone_france_gaz effet de_émissions de
712,2020-07,Libération,"Le climat à l'heure du changement linguistique.  ...  citoyenne pour le climat, on parle de «dérèglement» ou d'«urgence climatique» mais pas de «changement  climatique». Sur ce sujet, comme sur la biodiversité et l'environnement en général, les mots ne ...",13,13_oiseaux_invasives_exotiques_pollution
713,2020-07,Libération,"Après le Covid, l'envie d'un bon rail.  ...  la planète dans le même wagon contre l'avion et ses émissions de gaz à  effet  de  serre ? C'est le message que s'emploie à faire passer depuis plusieurs années déjà ...",3,3_joe biden_américain_son_plan
714,2020-07,Libération,"Retournement.  ...  fois à une évolution de l'usage des transports et à la lutte contre le  changement  climatique. La question de la renationalisation du fleuron français, ne seraitce que partielle ou temporaire ...",26,26_actionnaires_exxonmobil_pétrolier_majors
715,2020-07,Libération,"«Si cette nationalisation se fait, elle ne serait que temporaire».  ...  de CO2 dues à l'aviation représentent moins de 2% des émissions de gaz à  effet  de  serre. Pourtant, les pouvoirs publics l'érigent en tête de gondole des activités polluantes. La ...",33,33_bangladesh_les réfugiés climatiques_climatique crée plus_utilise étranger comme
716,2020-08,Libération,"La France au compte-gouttes.  ...  le long terme, si les accords climatiques sont respectés et les émissions de gaz à  effet  de  serre limitées (hypothèse peu probable à ce jour), les précipitations en métropole resteront assez stables ...",9,9_chinois_jinping_pic_la chine et
717,2020-08,Libération,"BERNARD STIEGLER La science des priorités.  ...  inépuisable désir de transmettre à travers des collectifs intellectuels (comme le collectif «Internation» sur le  changement  climatique, avec l'historien de l'art HansUlrich Obrist, le mathématicien Giuseppe Longo, le sociologue ...",0,0_cop_paris_changement_accord
718,2020-08,Libération,Val d'Aoste : «Les glaciers deviennent de plus en plus des risques naturels à gérer».  ...  vécu une situation semblable dans une zone urbaine. Ce phénomène estil clairement lié au  changement  climatique ? Il est évident que le  réchauffement  climatique accélère les évolutions des glaciers qui ne sont ...,36,36_stables_les émissions mondiales_vont continuer grimper_37 ici
719,2020-08,Libération,"Dans le Kent, l'effervescence autour du mousseux.  ... Avec l'aide de Taittinger, le sudest du RoyaumeUni commence à produire du pétillant. Moins sensible au  changement  climatique que les terres françaises, les vignobles anglais montent en gamme.  ...",14,14_climat australie_incendies_abbott_par habitant
720,2020-08,Libération,"Les vignerons bougent leur cru.  ...  En trente ans, la date des vendanges a avancé de trois semaines, la faute au  changement  climatique. Les professionnels du secteur tentent d'anticiper et de s'adapter localement pour éviter l ...",29,29_justin trudeau_justin_harper_oléoduc géant
721,2020-08,Libération,"L'ouragan Lauradéborde la Louisiane.  ...  passage des ouragans Rita et Katrina en 2005, est l'un des plus vulnérables au  changement  climatique. Selon le Southern Climate Impacts Program, le long des côtes, le niveau des eaux s ...",14,14_climat australie_incendies_abbott_par habitant
722,2020-08,Libération,"«La campagne va se jouer sur le terrain des personnalités».  ...  aux EtatsUnis une réalité, mais deux. Il y a celle des démocrates, où le  changement  climatique par exemple est une priorité. Ce n'est pas la réalité du «Grand Old Party ...",29,29_justin trudeau_justin_harper_oléoduc géant
723,2020-09,Libération,"Macron sort son plan à billets.  ...  les secteurs», en se concentrant sur ceux qui sont les plus émetteurs de gaz à  effet  de  serre. 11 milliards seront dédiés aux transports, dont 4,7 pour le ferroviaire, 7 milliards ...",4,4_macron_les villes_entreprises_dollars
724,2020-09,Libération,"Crozeshermitage Ainsi parle Natacha Chave.  ...  2004 à Mercurol, dans la Drôme, elle cisèle la syrah et choie la marsanne et la roussane en blanc. Tout en s'interrogeant sur d'autres cépages face au  réchauffement  climatique.  ...",0,0_cop_paris_changement_accord
725,2020-09,Libération,"D'Est en Ouest, une litanie de catas climatiques.  ...  sur Twitter mardi la climatologue canadienne Katharine Hayhoe. Parce que les émissions de gaz à  effet  de  serre des activités humaines continuent d'augmenter. A quel point en sommesnous sûrs ? Très ...",0,0_cop_paris_changement_accord
726,2020-09,Libération,"L'environnement, sujet brûlant dans la campagne.  ... Analyse A sept semaines de la présidentielle, les feux ravageant la Californie imposent le  changement  climatique dans la campagne américaine. Face à Joe Biden, qui défend des mesures écologiques, Donald Trump confirme ...",0,0_cop_paris_changement_accord
727,2020-09,Libération,"Jared Diamond, l'effondrement optimiste.  ...  considère que les mesures prises par les Etats pour limiter les émissions de gaz à  effet  de  serre ou encadrer la navigation des tankers sur les océans permettent d'être «prudemment optimiste ...",11,11_déforestation_les forêts_pompiers_tropicales
728,2020-09,Libération,"Changer d'alimentation pour limiter le réchauffement climatique.  ...  permettrait de tripler notre marge de manoeuvre pour ne pas dépasser 1,5 °C de  réchauffement  climatique en 2100. Pour parvenir à ce résultat, l'équipe de recherches de Matthew Hayek a ...",0,0_cop_paris_changement_accord
729,2020-09,Libération,La science perd-elle la raison ?.  ...  s'agit de statuer sur le degré d'implication de l'activité humaine dans le  réchauffement  climatique ou l'efficacité d'un traitement face à une maladie. Débat d'autant plus explosif ...,9,9_chinois_jinping_pic_la chine et
730,2020-09,Libération,"«L'océan, un bien commun de l'humanité».  ...  devons veiller à réduire les pollutions, lutter contre la surpêche et limiter l'impact du  réchauffement  climatique. L'océan produit la moitié de l'oxygène que l'on respire et absorbe un ...",1,1_carbone_france_gaz effet de_émissions de
731,2020-09,Libération,"Quittons ces métropoles de malheur.  ...  pour un exode urbain massif, seul moyen pour les citadins qui se sentent concernés parle  changement  climatique, l'ubérisation et le creusement des inégalités, de se mettre en conformité avec leurs convictions ...",21,21_glaciologie_température_surface_années 1990 aux
732,2020-10,Libération,"«L'eau devient un produit financier».  ...  la hausse ou à la baisse sur le cours de l'eau. En situation de  réchauffement  climatique, nous allons à la catastrophe si nous appliquons à l'eau les recettes du capitalisme ...",1,1_carbone_france_gaz effet de_émissions de
733,2020-10,Libération,"«Il s'agit de voter pour réautoriser un poison».  ...  à un problème de jaunisse transmise par des pucerons qui prolifèrent avec l'accélération du  changement  climatique. Face à cette difficulté, que personne ne conteste, il y a d'autres solutions que ...",31,31_barrière_barrière de corail_récifs_récifs coralliens
734,2020-10,Libération,"«Le changement climatique est lié à des enjeux de pouvoir, de dette, de conquête».  ...  globe, la température augmente. Ce constat, cité dans les Révoltes du ciel. Une histoire du  changement  climatique XVeXXe siècle par JeanBaptiste Fressoz et Fabien Locher, remonte à 1662. Winthrop, gouverneur ...",7,7_inondations_phénomènes_eaux_par le
735,2020-10,Libération,"La pauvreté, symptôme du Covid.  ...  cette réduction avait toutefois ralenti ces dernières années en raison des conflits armés et du  changement  climatique. La crise sanitaire risque d'amplifier le phénomène, perturbant à la fois l'employabilité, le ...",7,7_inondations_phénomènes_eaux_par le
736,2020-10,Libération,"POLITIQUE AGRICOLE COMMUNE «Tant que la cloche n'a pas sonné, le combat continue».  ...  plus est, un vote sur la PAC nous engage pour sept ans. La biodiversité, le  changement  climatique, la santé humaine, la souveraineté alimentaire, la préservation du métier de paysan, l'aménagement du ...",1,1_carbone_france_gaz effet de_émissions de
737,2020-10,Libération,"Barbara Pompili : «J'aurai réussi quand on aura rendu l'écologie banale».  ...  d'augmenter. Nous restons en phase avec leur intention: baisser les émissions de gaz à  effet  de  serre dues au trafic aérien. Lequel, à cause de la crise du Covid19, a ...",5,5_bolsonaro_changement_brésil_ne
738,2020-10,Libération,"Dans la Rust Belt, Trump guetté par la dérouillée ?.  ...  d'un rassemblement à Beaver, au cours duquel il a évoqué la lutte contre le  changement  climatique. «Ça fait beaucoup de bien à la région, qui lutte économiquement. Il faut de meilleures ...",8,8_bce_banque centrale_christine lagarde_politique monétaire
739,2020-11,Libération,"Yuval Noah Harari, «Sapiens» monseigneur.  ...  phares de notre siècle exigent un minimum de compréhension scientifique  que l'on parle de  changement  climatique, d'intelligence artificielle, de bioingénierie. Et je veux être ce pont entre la communauté scientifique ...",13,13_oiseaux_invasives_exotiques_pollution
740,2020-11,Libération,"Quatre ans de présidence et six taches indélébiles.  ...  suprémacistes blancs, ou qu'il mette en doute systématiquement la parole des scientifiques sur le  réchauffement  climatique ou la pandémie de Covid19. Dans un mandat marqué par l'outrance, un populisme ...",7,7_inondations_phénomènes_eaux_par le
741,2020-11,Libération,"Hervé Regnauld «Face à la montée des eaux, plus un littoral est vivant, plus il est résilient».  ...  mais aussi presque d'un anthropologue, en collaborant souvent avec des archéologues. Même si le  réchauffement  climatique s'accélère, et le niveau de la mer monte probablement plus vite que prévu ...",0,0_cop_paris_changement_accord
742,2020-11,Libération,"«Aucun territoire n'est à l'abri du risque, il faut une réponse collective, politique et solidaire».  ...  deux événements: le phénomène méditerranéen et la tempête Alex qui a aggravé les choses. Le  réchauffement  climatique a probablement joué et jouera dans l'avenir, car les eaux de la Méditerranée ...",13,13_oiseaux_invasives_exotiques_pollution
743,2020-11,Libération,"En montagne, le virage de l'après-ski.  ...  stations, qui ont deux décennies d'enneigement très irrégulier derrière elles, notamment pour cause de  réchauffement  climatique, «les gens sont prêts. A Noël, ils skient de moins en moins, ils recherchent du ...",1,1_carbone_france_gaz effet de_émissions de
744,2020-11,Libération,"Pierre Ducrozet, «le Grand Vertige» anti-effondrement Une fiction écologiste qui invente une autre lutte face à l'urgence climatique.  ...  Grey sans broncher. Ancien professeur de géographie à Oxford, Adam Thobias a écrit sur le  réchauffement  climatique dès les années 70, il est ensuite devenu écrivain d'aventures, tout en ne cessant ...",13,13_oiseaux_invasives_exotiques_pollution
745,2020-12,Libération,"En marche vers l'autocratie néolibérale.  ...  l'interview fleuve donnée à la revue le Grand Continent. Il y présente sa doctrine pour affronter le  changement  climatique, la question de la biodiversité, les inégalités et la transformation numérique.  ...",24,24_banques_les banques centrales_centrales_risques financiers
746,2020-12,Libération,"«Le moment que nous vivons menace le monde d'un grand renversement».  ... 'ONU à l'humanitaire, Mark Lowcock, lance un appel face aux effets de la pandémie de Covid19 dans des pays déjà en proie aux conflits et au  changement  climatique. Interview  ...",7,7_inondations_phénomènes_eaux_par le
747,2020-12,Libération,"«On ne peut pas grandir comme nos parents l'ont fait».  ...  l'avenir, de s'orienter dans ses études. Aujourd'hui, s'ajoutent le coronavirus, le  réchauffement  climatique, la montée de l'extrême droite C'est angoissant, on a du mal à avoir ...",0,0_cop_paris_changement_accord
748,2020-12,Libération,«La viande de synthèse répond aux contradictions contemporaines».  ...  se sont pas réveillées du jour au lendemain soucieuses du sort des animaux et du  changement  climatique. Elles anticipent la fin d'un système à bout de souffle et flairent un nouveau ...,1,1_carbone_france_gaz effet de_émissions de
749,2020-12,Libération,"La recherche sur la viande artificielle prend chair.  ...  de Helsinki, a mené deux études évoquant une «baisse substantielle des émissions de gaz à  effet  de  serre». Mais un rapport de janvier 2019 du Forum économique mondial considère que la culture ...",7,7_inondations_phénomènes_eaux_par le
750,2020-12,Libération,"«NOUS AVONS REMPORTÉ QUELQUES SUCCÈS».  ...  s'apprête à adopter un nouvel objectif de réduction de nos émissions de gaz à  effet  de  serre pour 2030. On demande qu'il soit plus ambitieux. «Depuis quasi deux ans, le ...",7,7_inondations_phénomènes_eaux_par le
751,2020-12,Libération,"«LE MANQUE D'ACCÈS À INTERNET NOUS BRIDE».  ...  d'accès à Internet, surtout dans les campagnes qui sont les plus affectées par le  changement  climatique, nous bride. Nos dirigeants ont peu recours aux réseaux sociaux, nous ne pouvons pas vraiment ...",2,2_europe_union_bruxelles_émissions de
752,2020-12,Libération,"Une zone de protection pas à la hauteur.  ... 'était rendu sur la mer de Glace désormais à l'agonie sous les effets du  réchauffement  climatique. Le mont Blanc enfin protégé? Pas si simple. Bernard Debarbieux, éminent géographe alpin, professeur à ...",0,0_cop_paris_changement_accord
753,2020-12,Libération,Pic d'optimisme cinq ans après l'accord de Paris.  ... Climat Les gaz à  effet  de  serre continuent de s'accumuler dans l'atmosphère et les promesses de 2015 n'ont pas été tenues. Mais de plus en plus de pays ont ...,20,20_la plus chaude_copernicus_record_européen copernicus
754,2020-12,Libération,"Macron face à la convention : ça va être show.  ...  la feuille de route initiale réduire d'au moins 40 % les émissions de gaz à  effet  de  serre d'ici à 2030. «Pas la Lune!» Car plusieurs mesures, parmi les plus costaudes ...",6,6_des glaciers_stations_les alpes_glaces
755,2020-12,Libération,"«Nous sommes entrés dans une ère d'épidémies à répétition».  ...  l'origine des dérèglements majeurs. Aujourd'hui, le plus important de ces dérèglements est le  réchauffement  climatique provoqué par le dégagement massif des gaz à  effet  de  serre. Vous affirmez que la ...",6,6_des glaciers_stations_les alpes_glaces
756,2020-12,Libération,"Après les propositions, des revers et des jokers.  ...  coup d'accélérateur, dans le sillage de la réévaluation des ambitions européennes de réduction des émissions de gaz à  effet  de  serre la semaine dernière, regrettent la multiplication des «jokers» présidentiels.  ...",11,11_déforestation_les forêts_pompiers_tropicales
757,2020-12,Libération,"Référendum pour le climat : encore une manoeuvre à la Convention.  ...  piéger. Impossible pour les écologistes de bouder cette idée de hisser la lutte contre le  changement  climatique à l'article premier, condensé des valeurs fondant la République. L'eurodéputé EELV Yannick ...",29,29_justin trudeau_justin_harper_oléoduc géant
758,2020-12,Libération,«Les icebergs sont de véritables arches de vie».  ...  c'est le meilleur moyen de changer notre rapport au monde pour lutter contre le  réchauffement  climatique. En quoi les glaciers et les icebergs peuventils être considérés comme des êtres vivants ...,1,1_carbone_france_gaz effet de_émissions de
759,2020-12,Libération,"«Le voyeurisme de la dernière chance n'est qu'une des composantes du boom du tourisme polaire».  ... Rendu de plus en plus accessible par le  réchauffement  climatique, l'Arctique est un carrefour de communication qui suscite un attrait grandissant. Selon Mikaa Mered, professeur de géopolitique des pôles, la fonte ...",19,19_au moins 40_un esprit_40 les émissions_de justice sociale
760,2020-12,Libération,"«La glace archivée en Antarctique nous racontera l'histoire de la planète».  ... Jérôme Chappellaz Dans les profondeurs des glaciers, en train de fondre sous les effets du  réchauffement  climatique, se trouve l'histoire du climat. Le glaciologue, avec des collègues de plusieurs nationalités différentes ...",11,11_déforestation_les forêts_pompiers_tropicales
761,2020-12,Libération,"«Où qu'il se trouve, l'humain a un impact sur les pôles».  ...  pour The Office for Climate Education (OCE) afin d'alerter les plus jeunes sur le  changement  climatique. Son livre la Voix des pôles (Flammarion, à paraître en février 2021) participe de la ...",8,8_bce_banque centrale_christine lagarde_politique monétaire
